Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,DistbLevel,TotalEnvSteps,Time,FPS
32,-247.79983038651315,228.03142817787662,-2633.193,-101.9273,105.11184210526316,14.0,388.0,-0.9657996826171875,-5.2833095,0.15476774,0.008454566955566406,-0.97043604,2.6639385,-0.008454566821455956,0.03149351850152016,-0.0021402938291430473,-0.0027706464752554893,0.6371962428092957,0.0011770009296014905,80.0,40226,0.9988425970077515,0.00026910299003322257,-166.04666137695312,152.7465362548828,0.457607982876947,0.7,1024000,6648,142
33,-286.09372333617745,375.5950909622606,-3470.747,-101.478165,109.19795221843003,13.0,446.0,-1.0188052978515625,-4.7359204,1.0033888,-0.02034687614440918,-1.7905232,2.2551339,0.020346876233816147,0.04253887012600899,-0.0031822342425584793,-0.009675336070358753,0.6335668563842773,0.0014277162263169885,80.0,40226,0.9962565898895264,0.00026810631229235875,-166.3846435546875,152.72427368164062,0.455950156941188,0.1,1056000,6816,191
34,-246.32667447068403,218.4212154566573,-2355.6062,-101.97207,103.96091205211727,14.0,441.0,-0.9541860961914063,-5.8840966,0.34787735,0.0012524757385253907,-1.2878755,3.704063,-0.0012524756602942944,0.03061859868466854,-0.002276601502671838,-0.00364864943549037,0.6299242377281189,0.001299406634643674,80.0,40226,0.9986445307731628,0.00026710963455149503,-165.88558959960938,151.26101684570312,0.4542923527278654,0.0,1088000,7037,144
35,-254.0029893488746,296.4625090843773,-3960.0505,-101.3309,102.89389067524115,11.0,463.0,-0.9989660034179687,-5.901209,0.10394856,-0.007100327491760254,-1.4693569,2.9639482,0.007100327406078577,0.03264322131872177,-0.002414978574961424,-0.004153131507337093,0.6262683868408203,0.0012164345243945718,80.0,40226,0.9995163083076477,0.0002661129568106312,-165.69064331054688,150.596435546875,0.45263455979533435,0.8,1120000,7258,144
36,-208.97329423352434,125.9181182071773,-966.4732,-100.67275,91.41260744985674,12.0,304.0,-0.843126953125,-3.2050586,0.030259665,-0.002875863313674927,-0.696207,2.4618697,0.0028758628759533167,0.0200330913066864,-0.0016145560657605529,-0.0025182601530104876,0.6225990653038025,0.0012296712957322598,80.0,40226,0.9986457228660583,0.00026511627906976743,-164.76490783691406,148.9220428466797,0.4509767414510171,0.3,1152000,7424,192
37,-222.0375863008721,176.58694906871048,-1668.9019,-101.44201,92.81686046511628,14.0,342.0,-0.9237508544921875,-3.8727903,0.13991092,-0.005121959686279297,-1.2119882,2.9055095,0.005121959373354912,0.02836698852479458,-0.002211700426414609,-0.0026225661858916283,0.6189162135124207,0.0011935009388253093,80.0,40226,0.9980167150497437,0.0002641196013289036,-164.17701721191406,147.49093627929688,0.4493189423696744,0.2,1184000,7648,143
38,-208.50026334269663,242.70738844232653,-4186.108,-101.22533,89.6685393258427,14.0,467.0,-0.8890865478515625,-5.219344,0.037883904,-0.0010179576873779296,-1.277165,1.83494,0.0010179576929658651,0.020630136132240295,-0.0019305505556985736,-0.0033260921481996775,0.6152197122573853,0.0013080192729830742,80.0,40226,0.9982138872146606,0.00026312292358803983,-163.4405059814453,146.7199249267578,0.4476611270133102,0.5,1216000,7871,143
39,-217.08943495639534,236.33888754803317,-3307.4036,-101.59377,92.90116279069767,13.0,480.0,-0.885003173828125,-5.3121843,0.09675388,-0.010467341423034668,-1.1304408,2.5023768,0.010467341169714928,0.019171323627233505,-0.0018544411286711693,-0.002988409250974655,0.6115096807479858,0.0013247235910966992,80.0,40226,0.9966691732406616,0.00026212624584717606,-162.85269165039062,145.86053466796875,0.4460033140308861,0.2,1248000,8037,192
40,-203.34105829831933,151.72723572788325,-1778.4249,-101.99631,89.36974789915966,14.0,420.0,-0.85330908203125,-4.273871,-0.07898298,-0.007851594924926758,-1.2627326,2.7411757,0.007851594127714634,0.01645340397953987,-0.0015885555185377598,-0.0015165928052738309,0.607785701751709,0.0012505465419963002,80.0,40226,0.998780369758606,0.0002611295681063123,-162.06436157226562,144.55401611328125,0.44434552229822016,1.5,1280000,8260,143
41,-183.03012532133675,106.45971515628253,-960.7706,-102.20064,82.12082262210797,12.0,291.0,-0.819271728515625,-2.6004267,0.062340762,-0.00238999080657959,-0.7862168,1.6664051,0.002389990957453847,0.013410127721726894,-0.001429903320968151,-0.0014472637558355927,0.6040478348731995,0.001225582673214376,80.0,40226,0.9988199472427368,0.00026013289036544847,-161.06222534179688,143.22702026367188,0.4426877181436156,0.7,1312000,8482,144
