Episode,disturbance_level,Steps,Returns
394,0.0,20,-102.05646556667224
395,1.7,73,-137.0704481084175
396,0.0,35,-108.96096147084086
397,0.7,71,-138.80988714765667
398,0.3,72,-142.81820524051838
399,0.5,61,-136.5761318938154
400,0.2,58,-129.70743395902795
401,2.0,58,-126.07562908593525
402,0.8,96,-138.9408438945241
403,0.7,74,-142.23878126844346
404,0.8,88,-140.27666244168938
405,2.0,66,-128.14539778071088
406,0.0,29,-109.80820237094835
407,0.1,33,-114.08128499479821
408,0.5,85,-139.39344973851016
409,0.2,90,-135.45560884852875
410,1.6,58,-131.26117711732027
411,1.2,66,-134.82385999007897
412,0.5,104,-148.60911561705763
413,1.0,74,-139.97721947675333
414,1.2,84,-138.2481177046075
415,0.0,30,-107.61622649817134
416,1.2,68,-128.58994836481253
417,0.0,39,-107.98551867647124
418,1.3,75,-139.7026276155016
419,1.3,85,-148.06580257560762
420,0.1,17,-102.2353526283531
421,0.3,81,-140.93171384011956
422,1.7,66,-128.02523790644
423,0.1,49,-115.59708138444068
424,1.5,78,-133.97032691032538
425,0.0,46,-113.90952448636051
426,2.0,81,-139.30856171164143
427,1.1,68,-135.1474996613946
428,0.1,83,-153.5841203942552
429,0.6,85,-141.9581177377005
430,0.8,79,-132.9220922856597
431,0.4,79,-144.77478034494015
432,0.5,70,-135.63217232673463
433,0.0,30,-109.55715144295353
434,1.7,60,-131.10863243241113
435,1.0,75,-146.07790308372535
436,0.5,71,-135.3224746837543
437,0.1,77,-154.0883938100819
438,1.4,67,-136.56528344400544
439,0.3,80,-147.0348799262315
440,0.9,101,-158.4608433626713
441,1.0,71,-131.8985434353137
442,0.7,98,-155.70609662212436
443,1.9,78,-134.80376766919753
444,0.0,24,-103.49964127962286
445,0.0,21,-105.35954958481453
446,0.3,76,-138.2533566568572
447,0.5,65,-142.35409436956684
448,0.7,80,-143.24039720836544
449,0.7,87,-160.86006250451584
450,0.5,41,-8.872567622256351
451,0.9,70,-150.70796389713806
452,1.2,95,-146.85948730130895
453,0.1,79,-139.28309227249588
454,0.1,52,-126.47957043717506
455,0.8,98,-153.33807780534087
456,1.6,74,-131.14980758319408
457,1.1,78,-132.3673250492441
458,1.1,99,-146.40320361491428
459,0.1,43,-108.82590817788196
460,1.3,63,-138.0997251651536
461,0.8,73,-133.82397778162652
462,1.3,63,-138.45125791127703
463,0.0,13,-103.15563569957794
464,0.6,70,-133.39735074197867
465,0.4,69,-148.457352458071
466,0.1,52,-113.6942957979193
467,0.1,34,-107.94500266221849
468,0.0,21,-107.33528758329219
469,1.5,71,-143.9453347263074
470,0.1,35,-110.60610760570923
471,0.4,72,-139.23751187043908
472,0.4,78,-140.40901835113857
473,0.7,84,-144.5382000124695
474,0.3,106,-151.93889908415517
475,0.4,87,-152.6065905756916
476,0.7,67,-137.85508704709517
477,0.4,75,-144.63528583179348
478,0.7,91,-149.76404987716137
479,0.5,82,-138.44855809123538
480,0.6,78,-141.84243872746634
481,1.0,91,-146.63987660409978
482,0.6,80,-135.6350093221539
483,0.2,90,-169.7473876484681
484,0.1,41,-112.69063161650114
485,0.7,66,-147.71881089528418
486,0.4,95,-144.83815051102755
487,0.4,75,-148.3914471437282
488,0.1,59,-137.53729376994073
489,0.1,47,-113.06138070605402
490,0.4,76,-152.65077728464945
491,0.0,25,-104.33521468761991
492,0.6,80,-142.76802174283418
493,1.4,74,-137.30085458992653
494,0.1,83,-145.3284236043065
495,0.0,31,-106.43274827039156
496,0.2,78,-123.90334638759023
497,1.6,83,-143.3240203180201
498,0.8,78,-137.2577574885405
499,0.0,20,-105.74402903785956
500,0.0,27,-105.74360619827839
501,0.2,56,-122.6045482964163
502,1.1,96,-154.72991519207446
503,0.5,88,-142.71582649415012
504,1.3,90,-137.07824443022378
505,1.8,91,-130.8686814427313
506,1.3,74,-131.1544476888856
507,1.7,84,-156.42125235027086
508,0.3,95,-137.15572379564068
509,0.7,61,-133.38176121088802
510,0.3,93,-149.43980525485182
511,0.0,29,-106.8568570096133
512,1.0,87,-132.45793969813838
513,0.8,69,-131.18013842167133
514,1.1,64,-138.50544336880824
515,0.0,34,-111.69785486560403
516,0.7,85,-146.91975330714124
517,2.0,70,-135.8830656262791
518,1.3,68,-127.25024304218972
519,0.0,32,-109.5874984494552
520,0.1,41,-111.35069083695264
521,0.0,32,-111.37586678499454
522,0.4,86,-144.99590190479552
523,1.3,95,-166.4327975917608
524,0.1,41,-110.45508492747048
525,1.3,71,-132.94101992694524
526,1.1,65,-147.25213448090537
527,0.0,24,-104.05596650700278
528,0.2,86,-136.24747363996548
529,1.7,61,-125.84549105197172
530,0.3,65,-130.35997776236792
531,0.5,74,-134.64797181787267
532,1.2,96,-129.4342818880925
533,0.2,81,-145.39359487948846
534,0.5,107,-133.68244786350158
535,1.0,77,-157.80820999651405
536,0.0,24,-106.56186150926965
537,1.1,83,-166.05365670602407
538,1.1,83,-149.4999510931722
539,1.3,94,-135.55557459325075
540,0.7,69,-131.69531469316289
541,0.2,78,-140.39706892850063
542,0.0,24,-108.15251342701882
543,0.7,57,-134.40395037626126
544,0.6,84,-130.27046751680382
545,0.7,69,-135.55754645406677
546,0.4,69,-132.1839262828698
547,0.6,92,-153.61320241128257
548,0.1,26,-106.60747846212031
549,0.0,24,-106.16679838263924
550,0.8,97,-180.74184543888254
551,0.2,82,-137.02354337959562
552,0.7,92,-148.9661512022082
553,1.6,52,-126.064723429753
554,0.0,28,-109.7403936515235
555,0.9,81,-138.67261704759014
556,0.0,25,-106.81345582212565
557,0.7,65,-126.62502824667158
558,0.1,22,-101.7479356199841
559,0.4,85,-146.52572125660345
560,0.2,67,-131.89178863929507
561,0.5,99,-144.39251923818375
562,0.9,81,-160.3696993760746
563,0.0,19,-105.42747316243317
564,0.1,34,-108.79235290596642
565,1.1,92,-134.1926570659284
566,1.3,78,-138.80503236645072
567,1.2,102,-154.30568699203502
568,0.5,66,-134.4586922500509
569,0.0,27,-107.64774210086077
570,0.1,53,-120.44465153405224
571,1.6,79,-140.57993857911526
572,1.0,92,-138.3778794288879
573,1.1,79,-132.9324379610792
574,0.6,89,-141.97983774501574
575,1.4,88,-149.52807190277568
576,0.1,62,-127.88227779914735
577,1.3,86,-143.74169984732856
578,0.2,61,-125.51919137261845
579,1.2,62,-132.69012828666303
580,0.6,89,-150.7951228333506
581,0.0,28,-106.61229252407018
582,0.4,100,-157.4018805334919
583,0.2,74,-132.11918486686307
584,0.1,73,-128.5423910014354
585,1.9,62,-132.3269296638617
586,0.7,77,-132.4351200311402
587,0.2,72,-128.6803417054075
588,1.9,65,-144.33448047389584
589,0.6,77,-136.09692237031715
590,1.2,92,-146.40372563777413
591,1.4,86,-137.7483529605485
592,0.1,39,-104.74013915589364
593,0.5,73,-133.5401869538812
594,0.1,72,-132.48712753620262
595,0.2,94,-177.197223269632
596,1.0,70,-138.34144070541262
597,1.6,89,-133.83689953962735
598,0.7,90,-159.0731197927083
599,0.2,81,-140.43041302144627
600,0.4,93,-134.1104497727689
601,0.6,70,-133.64661533900176
602,0.1,34,-103.8870741082208
603,1.3,55,-125.53236709355048
604,0.2,75,-146.45571689119413
605,0.2,82,-138.11098302459104
606,0.1,43,-108.72006769778862
607,0.2,97,-141.84978242422184
608,0.3,85,-143.56360628762218
