Episode,disturbance_level,Steps,Returns
448,0.0,17,-105.06625970359997
449,0.0,57,-133.15409447223783
450,0.0,32,-111.19641405118352
451,0.0,17,-101.31015459406292
452,0.0,27,-109.23076342710041
453,0.0,22,-105.37656715397397
454,0.0,37,-112.3793630601167
455,0.0,28,-105.51429778636752
456,0.0,45,-113.76491108895414
457,0.0,53,-115.92662461942105
458,0.0,34,-107.29860033146723
459,0.0,33,-110.97915518821186
460,0.0,20,-106.16357733104341
461,0.0,24,-108.78548222722554
462,0.0,21,-105.9058848290105
463,0.0,28,-104.95579931497132
464,0.0,23,-106.48835065064327
465,0.0,31,-109.608621808455
466,0.0,33,-110.76650751634205
467,0.0,50,-116.39585545183864
468,0.0,33,-103.7746845371308
469,0.0,19,-105.12536300326161
470,0.0,22,-105.07185950481416
471,0.0,35,-105.21330522663278
472,0.0,59,-124.29545882944812
473,0.0,29,-103.43559193153602
474,0.0,46,-116.50873949800838
475,0.0,19,-105.00606664993515
476,0.0,34,-111.49775960610984
477,0.0,21,-103.84471363651885
478,0.0,34,-111.46129051661167
479,0.0,18,-102.61310996429633
480,0.0,26,-104.90393575576853
481,0.0,20,-106.11196171720577
482,0.0,51,-124.69834310922371
483,0.0,36,-111.30069089278399
484,0.0,24,-107.78414072148165
485,0.0,34,-111.47091913066063
486,0.0,22,-108.10025428398303
487,0.0,29,-107.17342006196455
488,0.0,36,-113.89865437742318
489,0.0,30,-111.75795119148458
490,0.0,40,-106.50815318343874
491,0.0,14,-103.2840844464828
492,0.0,31,-107.13936475453662
493,0.0,33,-111.15552961352135
494,0.0,47,-113.63809052929143
495,0.0,27,-106.21725543303566
496,0.0,64,-123.35985240967528
497,0.0,22,-107.27069927869186
498,0.0,27,-107.8574325411525
499,0.0,36,-111.66531765373523
500,0.0,36,-109.0792139877633
501,0.0,22,-106.62441873256648
502,0.0,48,-124.76691678103438
503,0.0,25,-106.02848887580456
504,0.0,59,-129.47286671237694
505,0.0,23,-102.48146295039109
506,0.0,23,-103.60032552441834
507,0.0,24,-108.84959928527314
508,0.0,29,-109.46462880471061
509,0.0,22,-103.81250067577037
510,0.0,28,-107.03755503537889
511,0.0,29,-109.09793543845352
512,0.0,19,-104.57647244950795
513,0.0,18,-102.0258743453927
514,0.0,37,-109.46133643343033
515,0.0,29,-107.60129659957214
516,0.0,21,-103.90716182666895
517,0.0,18,-102.11428512915451
518,0.0,44,-114.77313966654205
519,0.0,23,-107.22659452380631
520,0.0,25,-106.35348820136687
521,0.0,43,-105.75457454181395
522,0.0,22,-106.6166344539498
523,0.0,39,-115.09419005178547
524,0.0,35,-106.61830529284717
525,0.0,32,-109.40993821607637
526,0.0,34,-106.58487579039152
527,0.0,29,-108.91747787410392
528,0.0,46,-118.56296333948691
529,0.0,39,-106.02888891145928
530,0.0,22,-104.59831345847124
531,0.0,50,-119.23669312475148
532,0.0,28,-108.39243668102307
533,0.0,27,-104.97161850497692
534,0.0,25,-105.34922796499573
535,0.0,49,-110.12355152893821
536,0.0,39,-112.37415090685526
537,0.0,25,-111.22043503637597
538,0.0,28,-106.15028190509132
539,0.0,32,-109.53077952410436
540,0.0,22,-103.96637414796912
541,0.0,39,-108.33844943345076
542,0.0,34,-110.73004503126268
543,0.0,64,-133.36746338665185
544,0.0,36,-106.05431307043057
545,0.0,23,-102.33433339060842
546,0.0,19,-105.16498002176826
547,0.0,24,-103.72621041540677
548,0.0,24,-104.5708800049257
549,0.0,26,-105.11974881959597
550,0.0,28,-106.75773966591323
551,0.0,35,-110.81988312525411
552,0.0,29,-105.68813307015664
553,0.0,57,-131.48482814033895
554,0.0,50,-110.35169753255052
555,0.0,53,-108.23071928450703
556,0.0,33,-107.84497622693509
557,0.0,31,-105.54712121566513
558,0.0,22,-105.09659183759817
559,0.0,25,-107.93061331324012
560,0.0,24,-104.68541106400912
561,0.0,33,-113.89317561184515
562,0.0,18,-103.72945307588778
563,0.0,23,-108.43724140226298
564,0.0,83,-159.2580451150539
565,0.0,43,-113.34277743009618
566,0.0,20,-105.3405327056541
567,0.0,28,-110.22780319346445
568,0.0,32,-106.51798717132284
569,0.0,29,-109.62497356108116
570,0.0,38,-113.66943606431091
571,0.0,24,-106.2940485858106
572,0.0,25,-106.55892119011995
573,0.0,30,-107.60060351250608
574,0.0,27,-102.69193870133451
575,0.0,28,-110.69735871783016
576,0.0,46,-114.79933883026598
577,0.0,46,-117.23920645684642
578,0.0,20,-103.45061075087558
579,0.0,27,-105.58349772484796
580,0.0,60,-132.43111835246157
581,0.0,31,-106.919981399318
582,0.0,25,-104.85403259441944
583,0.0,33,-110.05423097010564
584,0.0,19,-104.81519167486587
585,0.0,19,-104.70379642917635
586,0.0,36,-110.56440520508414
587,0.0,18,-104.66084388104395
588,0.0,18,-106.57451323685719
589,0.0,25,-107.41955365238451
590,0.0,22,-106.70042774258204
591,0.0,29,-111.95978799965164
592,0.0,66,-127.40300944616891
593,0.0,36,-113.05515849687302
594,0.0,48,-116.97525283287689
595,0.0,62,-126.7273609512287
596,0.0,25,-103.17875505216901
597,0.0,22,-103.86237487347734
598,0.0,35,-108.4493108493407
599,0.0,21,-106.90715958102582
600,0.0,17,-103.01614491784943
601,0.0,59,-122.67951452504329
602,0.0,63,-125.5644352999457
603,0.0,22,-104.79457305076699
604,0.0,30,-107.1866051560368
605,0.0,30,-103.71618917090942
606,0.0,34,-104.23719254465713
607,0.0,29,-106.34649218940535
608,0.0,34,-105.34714709782168
609,0.0,26,-105.10656173990304
610,0.0,22,-106.55764260542031
611,0.0,23,-106.28441743604216
612,0.0,22,-104.6750075435655
613,0.0,39,-108.54955264694009
614,0.0,32,-112.56880272931386
615,0.0,25,-108.22958189729023
616,0.0,50,-120.0196583162051
617,0.0,53,-118.10994101694351
618,0.0,32,-106.08823136401557
619,0.0,35,-107.38273517979194
620,0.0,50,-117.04763334926726
621,0.0,30,-105.61930555176801
622,0.0,36,-110.38435049844014
623,0.0,25,-105.52587184171537
624,0.0,34,-110.64284026714569
625,0.0,23,-107.2354848823326
626,0.0,22,-104.07866049255368
627,0.0,31,-107.45000917575493
628,0.0,26,-107.98603982878045
629,0.0,55,-133.29038922158463
630,0.0,21,-105.5862065109445
631,0.0,32,-105.01259879245232
632,0.0,38,-108.93698189457861
633,0.0,22,-104.91879932720673
634,0.0,26,-104.33929594617695
635,0.0,73,-129.58722994257954
636,0.0,38,-105.30136117735553
637,0.0,46,-107.75703889829316
638,0.0,38,-112.4038282358623
639,0.0,20,-107.61644023560642
640,0.0,34,-104.15027169422774
641,0.0,85,-162.8387691493072
642,0.0,43,-110.66352722626762
643,0.0,42,-112.45678830016182
644,0.0,38,-108.72863212786189
645,0.0,21,-105.59137507494508
646,0.0,44,-109.45938376233715
647,0.0,29,-106.61971807691673
648,0.0,35,-112.760024733397
649,0.0,15,-103.988108650745
650,0.0,67,-112.70674259827817
651,0.0,24,-107.0919315630498
652,0.0,23,-105.53189079233103
653,0.0,20,-103.23114299862112
654,0.0,20,-105.32021341842565
655,0.0,24,-104.44355480524986
656,0.0,38,-113.64944605313464
657,0.0,21,-104.50452894758354
658,0.0,14,-102.5756691004947
659,0.0,22,-108.79571817016416
660,0.0,30,-107.41483740265113
661,0.0,26,-108.06811371673177
662,0.0,17,-103.97815346589675
663,0.0,20,-105.7884691856659
664,0.0,27,-108.29870801941985
665,0.0,18,-105.9351842526566
666,0.0,18,-104.85969588708386
667,0.0,33,-109.73969161793718
668,0.0,31,-108.33412735875513
669,0.0,20,-105.46607537654967
670,0.0,40,-111.20943849319684
671,0.0,22,-104.86855181926214
672,0.0,43,-116.59415992357906
673,0.0,32,-111.15747461100025
674,0.0,39,-107.24235185043815
675,0.0,38,-110.50331808956142
676,0.0,46,-110.82024201055467
677,0.0,17,-104.99955676445857
678,0.0,23,-107.02295431577062
679,0.0,36,-109.06198167096846
680,0.0,30,-109.3733211847865
681,0.0,21,-106.99325514030454
682,0.0,41,-115.6232613153646
683,0.0,21,-104.22448037105143
684,0.0,16,-104.05556543791775
685,0.0,54,-110.9737032766636
686,0.0,21,-101.30992386955997
687,0.0,56,-119.30687458529947
688,0.0,15,-103.48697301542292
689,0.0,18,-103.00998251520886
690,0.0,32,-108.4245204008629
691,0.0,21,-107.0319495168626
692,0.0,15,-103.61954252595885
693,0.0,22,-105.40729245195222
694,0.0,48,-126.87460750920381
695,0.0,37,-112.85554418651238
696,0.0,24,-108.68405683465456
697,0.0,26,-106.0476079660669
698,0.0,17,-105.90425732253988
699,0.0,25,-106.811976702523
700,0.0,21,-104.59734718814002
701,0.0,30,-104.92392562455326
702,0.0,33,-111.36217841451753
703,0.0,28,-106.56064004518416
704,0.0,51,-112.95298337052769
705,0.0,18,-105.64893533755422
706,0.0,24,-105.08863682530219
707,0.0,35,-109.4155467145115
708,0.0,34,-110.10669371278831
709,0.0,24,-105.87610788654266
710,0.0,31,-105.95497547803419
711,0.0,19,-105.6548623219823
712,0.0,25,-106.09735965811772
713,0.0,40,-106.56168600853938
714,0.0,29,-108.6830685953079
715,0.0,55,-117.19618378599004
716,0.0,22,-107.99833889457743
717,0.0,29,-105.65883821422386
718,0.0,15,-101.11736141657136
719,0.0,17,-105.18684335137128
720,0.0,25,-105.03063876046377
721,0.0,19,-105.39920656467487
722,0.0,39,-108.3982268689765
723,0.0,17,-106.68179715021056
724,0.0,35,-110.14460111104461
725,0.0,25,-104.63946464140973
726,0.0,20,-105.96619755585189
727,0.0,30,-107.1644648096028
728,0.0,32,-106.22450375498242
729,0.0,27,-109.39173897137809
730,0.0,40,-111.2828341980056
731,0.0,28,-104.84446555050678
732,0.0,27,-105.04160598402835
733,0.0,52,-125.27284411738998
734,0.0,40,-117.47795562369419
735,0.0,33,-107.1348893107171
736,0.0,30,-109.00960008990572
737,0.0,29,-109.21958326231056
738,0.0,31,-105.74703902448479
739,0.0,29,-104.56854298344204
740,0.0,27,-104.77211555548041
741,0.0,29,-108.47057676654106
742,0.0,29,-110.01389290109158
743,0.0,14,-104.11969442919889
744,0.0,26,-106.82146962227088
745,0.0,20,-107.49068751801497
746,0.0,63,-129.753139143204
747,0.0,31,-106.97131313198717
748,0.0,14,-104.24236198237966
749,0.0,42,-107.67022198595427
750,0.0,41,-108.37268031322992
751,0.0,39,-110.10712369398362
752,0.0,19,-105.50066141300947
753,0.0,26,-106.02808371835226
754,0.0,21,-104.19376765233689
755,0.0,19,-104.09518319877375
756,0.0,33,-106.38131899610782
757,0.0,18,-103.03916137933278
758,0.0,34,-112.7009629022483
759,0.0,28,-107.65747727371343
760,0.0,36,-106.85486103465149
761,0.0,25,-109.2810391940128
762,0.0,23,-107.97799516926077
763,0.0,34,-109.15910786791848
764,0.0,28,-108.07502494927337
765,0.0,22,-107.18438567558792
766,0.0,19,-104.84651991052571
767,0.0,24,-105.87670925521516
768,0.0,26,-107.32617643842686
769,0.0,32,-107.99852276366781
770,0.0,19,-105.30148331837191
771,0.0,20,-105.00290134950896
772,0.0,29,-107.67039206207
773,0.0,43,-116.57207483023193
774,0.0,25,-106.30076691377649
775,0.0,25,-109.38809949012025
776,0.0,19,-104.14284627068453
777,0.0,26,-102.99472506286345
778,0.0,17,-103.1024234369812
779,0.0,54,-116.25889443705321
780,0.0,19,-104.12070134403199
781,0.0,47,-113.7242459913162
782,0.0,19,-101.85605441924118
783,0.0,38,-111.97483137540124
784,0.0,20,-106.44371172792893
785,0.0,20,-105.60321583410976
786,0.0,24,-104.6464944106589
787,0.0,22,-105.7850510249778
788,0.0,25,-108.77527420884816
789,0.0,25,-106.54949217905325
790,0.0,38,-110.99001670114403
791,0.0,21,-103.09117113026284
792,0.0,57,-107.70229805112236
793,0.0,31,-109.50477112292478
794,0.0,21,-108.56277595862359
795,0.0,46,-113.0246073311187
796,0.0,29,-108.47938585452903
797,0.0,27,-107.43431162449644
798,0.0,47,-119.08227477173834
799,0.0,32,-109.60308608703488
800,0.0,29,-112.31609157729888
801,0.0,25,-105.95496216419248
802,0.0,23,-106.28281842721451
803,0.0,87,-129.34368173479797
804,0.0,28,-106.36200485011241
805,0.0,24,-106.83491631393504
806,0.0,50,-118.36643853426739
807,0.0,53,-126.3936582199442
808,0.0,19,-103.23304028064747
809,0.0,63,-123.28954661397688
810,0.0,33,-107.64884093721282
811,0.0,25,-108.43583706205861
812,0.0,43,-117.03917874100713
813,0.0,60,-131.99828295330428
814,0.0,78,-132.1381509849555
815,0.0,22,-107.9153580314387
816,0.0,17,-103.9706783347575
817,0.0,20,-105.56965362759506
818,0.0,17,-105.03064848515643
819,0.0,31,-105.51826354176195
820,0.0,28,-108.03125602640411
