Episode,disturbance_level,Steps,Returns
210,1.5,70,-1650.8493684229418
211,1.5,62,-1627.41317101583
212,1.5,79,-1629.001968767514
213,1.5,74,-1651.5916095359337
214,1.5,98,-1643.648722064756
215,1.5,56,-1558.255542681827
216,1.5,62,-1571.0752837000925
217,1.5,72,-1734.752159879754
218,1.5,61,-1652.476080051305
219,1.5,59,-1400.6821791987086
220,1.5,63,-1566.9878398364035
221,1.5,61,-1606.1547432818938
222,1.5,48,-1450.193919545094
223,1.5,81,-1702.693903762795
224,1.5,71,-1619.3702467199541
225,1.5,59,-1590.5611998926438
226,1.5,78,-1626.1546824259358
227,1.5,66,-1536.0243222504027
228,1.5,65,-1497.1523192822306
229,1.5,71,-1600.0586252495455
230,1.5,83,-1730.73929417011
231,1.5,68,-1551.0223579740991
232,1.5,68,-1630.7453628445787
233,1.5,58,-1532.7102938729313
234,1.5,57,-1459.0215749507256
235,1.5,88,-1679.2497743486058
236,1.5,59,-1629.8876155132048
237,1.5,62,-1610.6840785530821
238,1.5,68,-1693.4910414691417
239,1.5,67,-1658.1200579432607
240,1.5,76,-1747.0971782729728
241,1.5,65,-1559.6687267729276
242,1.5,68,-1657.2698184621509
243,1.5,71,-1589.7829234155047
244,1.5,68,-1630.678133014046
245,1.5,55,-1543.2840629954435
246,1.5,80,-1675.9242538895194
247,1.5,67,-1679.8316719315715
248,1.5,78,-1668.2547727651481
249,1.5,56,-1469.1266166322425
250,1.5,58,-1452.2456529083065
251,1.5,72,-1584.639059630173
252,1.5,58,-1529.945510237695
253,1.5,72,-1508.8497944624573
254,1.5,65,-1663.0421757315416
255,1.5,80,-1742.4686741795458
256,1.5,64,-1678.3810568877657
257,1.5,75,-1570.3381032559105
258,1.5,82,-1588.1304105164158
259,1.5,76,-1582.3255261559016
260,1.5,100,-1727.0703357726657
261,1.5,82,-1591.624816069152
262,1.5,105,-1934.294688088198
263,1.5,70,-1693.0256052798804
264,1.5,63,-1547.1149713288708
265,1.5,72,-1704.4883738793133
266,1.5,78,-1613.8627949405045
267,1.5,68,-1617.23770341606
268,1.5,76,-1732.3084473753343
269,1.5,69,-1523.921732158055
270,1.5,90,-1671.6960040503363
271,1.5,78,-1649.0929977859278
272,1.5,65,-1513.79005369706
273,1.5,58,-1517.323371800409
274,1.5,64,-1610.6220433608364
275,1.5,59,-1534.15791814878
276,1.5,56,-1567.2067117941112
277,1.5,71,-1688.73848132974
278,1.5,60,-1466.9081507310443
279,1.5,62,-1550.6299723394236
280,1.5,76,-1648.2212822171164
281,1.5,68,-1621.673797005234
282,1.5,74,-1569.7315348745956
283,1.5,78,-1642.2588730070752
284,1.5,75,-1652.5365797548286
285,1.5,78,-1658.9610141155622
286,1.5,60,-1539.2904835648467
287,1.5,86,-1559.399952144714
288,1.5,78,-1637.7040135451148
289,1.5,59,-1590.8777560841554
290,1.5,78,-1682.2479074225016
291,1.5,62,-1506.8724749099395
292,1.5,65,-1587.7105676559713
293,1.5,51,-1394.829397581224
294,1.5,65,-1649.5893549507455
295,1.5,65,-1601.556460396845
296,1.5,69,-1544.8407193771936
297,1.5,94,-1812.4067058499227
298,1.5,56,-1462.313128833478
299,1.5,64,-1640.4555981326757
300,1.5,66,-1532.3875089238745
301,1.5,63,-1498.1120615853017
302,1.5,72,-1605.2748328679531
303,1.5,87,-1742.2242449534442
304,1.5,73,-1688.6525966419204
305,1.5,76,-1561.7988726119163
306,1.5,68,-1523.0160175424255
307,1.5,74,-1641.7126280654757
308,1.5,65,-1540.5016720030214
309,1.5,70,-1531.3943507045328
310,1.5,74,-1590.853182046373
311,1.5,71,-1585.8839982140735
312,1.5,70,-1647.499514961576
313,1.5,54,-1467.5969104723633
314,1.5,55,-1445.927648595238
315,1.5,65,-1637.530489950766
316,1.5,75,-1605.9501166079867
317,1.5,73,-1581.3741518287775
318,1.5,85,-1683.6244171059006
319,1.5,86,-1737.7957562968895
